,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,target
0,0.6246563,-0.44774455,0.62437576,0.16821486,-1.1835294,1.1613363,1.1805755,-1.4587356,0.92582065,0.23673412,-0.2850838,0.20033936,-0.60000587,0.37235823,-2.1179688,-0.7174049,0.26899704,-0.08646586,0.9911934,-0.26902667,1.4672948,-1.1689016,0.31162268,-0.5319573,1.8790079,-0.5054013,0.06869974,-0.4486403,0.25879604,-0.040305004,2.0419528,0.38133547,0.55505025,0.71079785,-0.54348624,-2.043041,-0.44774908,0.3890274,0.33470008,-0.26569706,-0.6256442,0.34586084,-1.062795,-0.6566693,0.87206286,-0.036741737,-1.5720928,2.646345,-0.22935273,0.33495373,0.29564524,1.3818278,-0.042686522,0.3046321,0.8243605,1.9199086,1.0252737,-1.3386332,0.73742837,-0.075501785,1.31028,1.3400307,0.61203945,-0.18400404,-0.010716882,0.6921629,0.35299623,0.060767464,-2.5155263,0.015816292,-0.80180913,-0.43908274,1.4399376,-0.45407504,-1.1047487,-0.8856686,-0.25900832,-0.8899458,-0.5887107,-0.8233922,-0.21740621,0.32279214,0.013468336,0.051427186,0.47620323,-0.21538296,-0.3362211,-0.85482264,1.7996897,0.47429162,-1.0025028,0.6941291,0.61234826,1.1026785,1.4654068,0.66859144,0.9610631,0.2992289,0.0010753758,-0.58839154,1.7742053,-0.20112154,0.45003188,-0.71326405,0.1989075,1.220184,-1.1488843,2.176188,0.77458316,-1.945614,-0.9507048,-0.24975826,0.1811524,-1.1141728,-0.29424733,0.90902686,-0.2495001,0.5852897,-0.95129573,-1.0627419,0.5965693,0.68237877,0.2928685,0.40985364,1.6342374,0.24969143,-0.1894776,-1.7832212,glauciane
1,0.92118263,-0.22828542,1.0230435,-0.36258844,-0.7595809,0.90587753,1.6262634,-1.420151,1.1936032,0.79174095,-0.058256228,0.91107714,-0.40045792,-0.9049895,-1.7397497,-0.38760865,-0.2278617,0.0075679943,0.88007265,-0.28627634,1.6341567,-1.121818,0.06264846,-0.7361186,0.88637024,-0.6838274,0.04115871,-0.2919944,-0.301795,0.6302191,1.9333341,-0.16238044,0.64792657,0.77710044,-0.21692334,-2.1876736,-1.0410289,0.55779773,0.6035224,0.0014134534,-0.6594394,0.2666611,-1.1461697,-0.43298936,0.36730546,-0.2379852,-1.4732071,2.6107006,-0.6018335,-0.070644654,0.12721987,1.6383083,-0.036684677,0.2325156,1.2140875,1.5374838,1.0718545,-0.8735586,0.024616279,-0.6481673,1.0948234,0.77609324,0.28862235,-0.5529668,0.6109948,0.781472,0.15201795,0.12370997,-2.7178404,0.3201252,-0.2757902,-0.61265206,1.3501263,-0.40036547,-1.1700188,-0.65828055,-0.61382926,-0.710658,-0.736827,-0.7045669,-0.046482522,-0.254654,0.42046437,0.16816752,0.498198,-0.60628146,-0.35983613,-0.81056994,1.7624991,0.67467415,-1.5745745,0.36981547,0.75883067,1.3732547,1.5814188,0.1380608,0.59289306,0.29114377,-0.1032999,-0.836925,1.9697518,-0.38166887,-0.32170326,-0.4009319,-0.13480783,1.8499857,-1.0602404,1.5664966,0.8065551,-1.2192395,-0.6153351,0.27771983,0.0025884137,-1.1385818,0.0046815276,1.239037,-0.8252562,0.0061367154,-0.43875995,-1.3754851,0.6832591,0.8279114,-0.16785412,0.26000407,1.4846475,0.22839046,-0.4713415,-1.6811821,glauciane
2,-0.037906192,-0.92760634,0.9602227,0.052220367,-1.1996382,0.768999,1.396971,-0.6888523,0.78106725,0.6924216,-0.15932521,0.27821457,-0.17398074,0.08759804,-1.891073,-0.08432867,0.06415955,-0.0947077,1.1308447,-0.50446576,1.6647072,-1.2813666,0.11056533,-0.77301747,1.3791085,-0.77978444,0.3949385,-0.0011044815,-0.433249,0.052990504,1.9383466,0.096063554,0.8724492,1.0000775,0.06148027,-1.8158159,-0.66669494,0.05057718,0.4402857,-0.44838342,-0.64332354,0.6987984,-1.3045588,-0.96655077,0.44062537,-0.11219743,-1.3378748,2.1426604,-0.58097535,0.17440346,-0.060115144,1.768054,-0.20478064,0.07208716,1.0402524,1.7741282,0.7306497,-0.6625075,0.7073733,-1.0580796,1.5190202,1.2405537,0.56535774,-0.13954073,0.050233305,0.65754324,0.2704895,0.10188868,-2.422674,0.44180933,0.0035533505,-0.839545,1.5125315,-0.44692326,-0.91084045,-0.41875252,-0.05807281,-0.07732552,-0.66466695,-0.50689274,-0.40463942,-0.10979976,0.17278068,0.01120037,1.0024774,-0.42217517,0.006294897,-0.8972079,1.165927,0.94516957,-1.487717,0.47752202,0.21884888,1.843153,1.1233388,0.4557965,0.5594003,0.39787543,0.3385338,0.017072504,1.1481041,0.6292908,0.59631884,-0.8118462,0.2938645,1.8629686,-1.0936626,2.6032953,0.077870876,-1.317652,-0.37252477,0.120397314,0.06502407,-1.0571269,-0.23072326,1.8127605,0.3377649,-0.14326751,-1.6157576,-1.7646922,0.95936686,0.72039497,-0.3220325,0.3067451,1.5987996,-0.14181066,-0.7956948,-1.841082,glauciane
3,0.6776148,-0.018155165,0.72304165,-0.11946467,-1.3171641,1.0093461,1.1038839,-1.5690885,0.32430878,0.4056587,0.015542395,1.0449663,-0.11190885,0.3708782,-1.7359972,-0.8683844,0.19588992,-0.32249337,0.8694873,0.17505634,0.9935087,-1.1859221,0.21927333,-1.1647886,0.9275797,-0.73235166,0.06817558,-0.34033948,-0.05582501,0.54047585,2.0092206,-0.123915315,0.50406146,0.88235664,-0.6599799,-1.9138656,-0.8765738,0.3513019,1.1368737,-0.35415035,-0.7078774,0.45993647,-1.1360974,-0.3318209,0.6752808,-0.78893685,-1.2178738,2.5618448,-0.5683141,0.32503256,0.43383098,1.556476,0.12621957,0.16147852,0.90799826,1.2356864,1.1127443,-0.81276244,0.5710238,-0.21068251,1.3531754,0.6459665,0.49670738,-0.6849131,0.51998043,0.25734735,-0.0045780465,-0.10859631,-3.322669,0.3465523,-0.79255396,0.0030022562,1.1611922,-0.072952054,-0.90896076,-0.115418494,-0.032521673,-0.7969514,-0.1449467,-0.8811937,-0.3138988,0.5990794,0.033449877,0.39732686,0.7558266,-0.20808491,-0.5006824,-0.94592124,1.493648,0.033284713,-1.4499385,0.9803764,0.5793016,1.1361711,1.4764782,0.42656088,0.45695063,0.31635302,-0.007981986,-1.5166938,1.9192445,-0.5320925,-0.053670257,-0.65672815,-0.1089568,1.7419146,-0.9897907,1.9212369,0.9215342,-1.6991541,-0.7049813,0.33300745,-0.007953249,-1.0462872,0.058666766,1.2480168,-0.51901424,0.15678486,-0.8195112,-0.6212892,0.5068998,0.7573644,0.24741949,0.1314842,1.4976064,0.2843472,-0.40672308,-2.0667586,glauciane
4,0.84143233,-0.30559975,0.95549554,-0.50819075,-0.41720456,1.6734135,0.80955285,-1.0419637,1.069607,0.47301954,0.5754944,1.0403364,-0.3934297,0.19826081,-1.3936315,0.06845243,1.0172774,-0.16354167,0.9574988,-0.25550437,0.63863766,-1.2370845,0.41421342,-0.847458,1.3783404,-0.9736,0.1229952,-0.0957751,0.109267846,-0.2661591,2.405298,-0.97230333,1.2294298,-0.20302925,-0.5897692,-1.3032477,-0.55078936,1.1769532,1.272865,0.16115455,-0.7183778,0.329557,-1.4045321,-1.4604517,0.7989861,-0.63957745,-1.7662209,1.7132752,0.054932117,-0.29233518,-0.32297784,1.099343,-0.063161336,-0.028050754,0.97300243,1.7352393,1.9008609,-0.9239991,1.127506,-0.45723906,1.7491368,1.0471106,1.2372087,0.066514134,0.24068552,0.5328412,0.68839127,0.33140263,-2.4981487,0.24122234,-1.6913123,0.4655939,0.58413184,0.03390339,-0.6368046,-0.005680673,-0.64588106,-0.5837461,-0.19855127,-0.45284557,-0.8449149,0.305946,-0.3416557,-0.13820997,0.61192673,-0.43338522,-0.0070621558,-0.5436571,0.6841898,0.8760235,-0.98242515,0.82664186,1.0407002,0.75319666,0.7215282,-0.1776247,-0.103196055,0.58518636,0.07645801,-0.6495885,1.0773724,-0.09477495,0.01963143,-0.9269863,1.2214164,1.9779323,-1.8661339,1.5721579,0.58925503,-1.3098158,-0.51313376,0.8788516,-0.091920406,-1.3743185,-0.23879227,1.5581251,-0.7251222,0.4573481,-0.33977458,-0.45164892,0.11455339,0.8923775,0.3634959,0.41422644,2.106771,-0.33943537,-0.56291634,-2.1335568,glauciane
5,0.5906205,-0.58081996,1.01841,-0.27905095,-1.048202,0.93268317,1.2039633,-1.4632581,1.1607045,0.5989805,-0.051432017,0.78942513,-0.42062765,-0.37346545,-1.7210314,-0.3127188,0.027701292,0.26896214,0.6593014,-0.0033045118,1.7320468,-1.3358284,0.012490034,-0.60512626,1.4396033,-0.5871215,0.072260536,0.06642465,-0.36180258,0.23047946,2.1304812,0.1368031,0.94744134,0.813024,-0.32732847,-1.9397097,-0.93703,0.26398256,0.7137412,0.047472294,-0.6430652,0.31980813,-1.007271,-0.82513064,0.52972883,-0.4728825,-1.6470921,2.7908304,-0.5638578,0.03975932,0.3401214,1.3213766,0.07202612,0.31939465,1.3938943,1.7329212,1.2211868,-0.98211616,0.46138823,-0.32312799,1.483479,0.99398595,0.4220077,-0.14244615,0.8058347,0.55353564,0.40951434,-0.04114102,-2.774372,0.4090168,-0.56650925,-0.44693545,1.6281767,-0.30076152,-1.2134533,-1.081654,-0.22911754,-0.9365045,-0.5654065,-0.50912493,-0.28670937,-0.29113165,0.50520664,0.3828166,0.48770437,-0.39990294,-0.2353093,-0.96249413,1.9255731,0.58486617,-1.3580579,0.522946,0.3248953,1.2994347,1.5281106,0.15425557,0.6261423,0.14107211,-0.22622621,-0.77564603,2.033289,-0.21943164,-0.26942244,-0.50099224,0.041844867,1.590222,-1.2432221,1.3820868,0.9899335,-1.2918998,-0.7053905,0.1604383,0.14888188,-0.9741537,0.056840677,0.97834694,-0.46930078,0.4257425,-0.45807186,-1.4159557,0.7001329,0.79679334,0.24247068,0.21038729,1.5188404,0.21815959,-0.03782133,-1.7174245,glauciane
6,0.69178927,-0.45850885,0.8917722,-0.22831735,-0.86133194,0.86961126,1.2425796,-1.5628251,1.0969542,0.63194156,-0.021012984,0.87604696,-0.6050648,-0.5534183,-1.4372424,-0.512507,0.07330691,0.29239148,0.7840152,-0.08868863,1.6034814,-1.5062258,0.095973365,-0.963073,1.247941,-0.563423,-0.06725,-0.17823923,-0.3703937,0.4998077,2.2232146,-0.20060168,0.6825795,0.7761706,-0.39794695,-1.8209862,-0.98433065,0.484418,0.56294864,-0.015402667,-0.6480147,0.50254256,-0.9739672,-0.6566457,0.55802137,-0.28744465,-1.5171859,2.7240229,-0.76977473,0.04700005,0.056096084,1.3484092,-0.078601696,0.4395242,1.2445651,1.5788094,1.304445,-0.8455471,0.4361947,-0.5188401,1.5482389,0.90357834,0.5691973,-0.22677541,0.6352442,0.5836403,0.10268296,-0.047019217,-2.8327508,0.41944548,-0.42463568,-0.5372001,1.3384446,-0.3438127,-1.0681468,-0.7017414,-0.3268829,-0.922451,-0.7430269,-0.5327531,-0.27979428,-0.24147251,0.23578663,0.34537175,0.52240473,-0.5895101,-0.30899027,-0.80325615,1.7035707,0.5821384,-1.553043,0.31208915,0.68222445,1.374484,1.2877644,-0.0056114346,0.54214346,0.3593462,-0.16823967,-0.7825494,2.0208597,-0.3621412,-0.12722008,-0.469202,0.33397877,1.7045329,-1.3638388,1.5161396,0.9338922,-1.2300535,-0.5786436,0.18496378,-0.032060422,-0.94523233,0.03546042,1.0511361,-0.84194326,0.1768727,-0.41865352,-1.1938205,0.74334496,0.8511708,-0.0535857,0.21432045,1.435585,0.09811104,-0.30429104,-1.6247925,glauciane
7,0.30872327,0.005487591,0.53299105,0.06351178,-0.8756977,0.8265442,0.78312373,-1.1038384,0.90735805,0.34768608,0.29612774,1.1367182,-0.84906876,0.05039528,-1.7498215,-0.7371639,0.3551904,-0.030966846,0.48496255,0.04498408,0.96211815,-1.5445213,0.20913363,-0.74530184,0.6977918,-0.6171108,-0.4001629,-0.17567831,-0.13544874,0.24033494,2.5896316,-0.5168422,0.65786433,0.93886995,-0.6942173,-1.856512,-0.9115631,0.6844625,1.3341906,0.1423389,-1.0556526,0.5507354,-1.1889936,-0.8752391,0.7785383,-0.36492115,-1.2991407,2.735007,-0.34073114,0.10713564,0.5961211,1.3346719,0.23938644,0.045258954,1.0092317,1.6583844,1.4574867,-1.070297,0.84372616,-0.28516018,1.3160176,0.9130165,0.34670022,-0.55403346,0.69189686,0.50897473,0.10313911,0.19186722,-2.9789412,0.17157955,-0.93859357,-0.12155521,1.0941923,0.06408481,-1.0691333,-0.015401583,-0.08076681,-0.5918452,-0.70247793,-0.81957954,-0.74810505,-0.08015166,-0.061073106,0.104086414,0.43430093,-0.16071905,-0.43730795,-0.4613846,1.3018736,0.7871346,-1.1753039,0.7791705,0.66856676,1.3028034,1.2656797,0.010344975,0.61098254,0.5794248,0.014889665,-1.0382614,1.6442919,-0.7231698,-0.020794481,-0.58780324,0.3860615,1.7435529,-1.2283818,1.8910414,0.59720546,-1.376602,-0.35173592,0.42132813,-0.36286563,-1.1764199,0.14881173,1.5237325,-0.6628692,0.09829721,-0.45994702,-0.9343937,0.16628322,0.6222017,-0.2517205,0.18475701,1.4037402,-0.35381067,-0.70232975,-2.1988916,glauciane
8,0.7706691,-0.45049423,0.9182231,0.4420021,-0.7842724,1.1073635,1.6870388,-1.4614291,0.7409372,0.92460215,0.2528031,0.6589033,-0.35599107,0.15428506,-2.1871083,-0.7491483,0.012284216,-0.4994644,0.6380179,0.34409398,0.70376813,-0.8071579,-0.08671895,-0.7172353,1.1102765,-0.5799438,-0.124007516,-0.55266434,0.54752547,0.041228235,2.5656967,-0.33344623,0.81197524,0.12775487,-0.94079965,-1.8807102,-0.7429444,1.4626249,1.1754289,-0.7702738,-0.7064634,0.73961115,-1.1977595,-0.8573868,0.1261223,-0.54094696,-1.7194794,2.9750361,-0.59674513,0.78729796,0.8914922,1.7278922,0.42064506,-0.04170002,0.7765457,1.6959968,1.284633,-1.0730271,0.6385252,0.06612977,0.939302,0.8832652,-0.116108015,-0.27567238,0.8228785,0.5694732,0.25147945,-0.014579427,-2.776075,0.58267593,-1.0000225,-0.659258,0.831228,0.15306237,-1.1066679,-0.091996655,-0.7105905,-1.0523117,-0.5407178,-0.38412732,-0.058612797,0.3242285,0.46185586,0.20145947,0.5463353,-0.08062122,0.073347926,-0.08836107,1.4339302,0.50973403,-1.5081104,1.1843535,0.9644017,1.4349236,1.4659089,0.22335026,0.38424912,0.20654288,0.22654614,-1.4723791,1.442223,-0.7475609,-0.46232808,-1.0279149,0.0685708,1.6063325,-0.544444,1.7680635,1.5185972,-1.8613322,-0.6370152,0.26102492,-0.20599496,-0.96724355,-0.042733856,1.1673087,-0.49339408,0.31935537,-0.8246626,-0.71244025,0.70672715,0.27690154,-0.23326229,0.4941369,1.6079539,0.4038094,-0.37007996,-1.9529054,glauciane
9,0.43788242,-0.13675271,0.5750011,0.43014005,-0.53860635,0.7645921,0.8740857,-0.9345088,1.0131234,0.37721646,-0.061092928,0.84820265,-0.8296968,0.06654827,-1.9174409,-0.71236324,0.27051288,0.09980059,0.7906848,0.058583684,1.0674924,-1.3648506,0.47795343,-0.7387433,0.81195784,-0.57646704,-0.20306689,-0.35499585,-0.23112036,0.564137,2.5539875,-0.5625575,0.8370281,0.95486784,-0.6602662,-1.7568047,-0.8055645,0.80546945,1.0162113,0.23412392,-0.7639136,0.44391122,-1.2580495,-0.712915,0.7847686,0.013970509,-1.3733318,2.8166919,-0.27752572,0.16564111,0.6548007,1.4378077,0.355224,0.14038128,1.1240852,1.545334,1.1853646,-1.093071,0.8191598,-0.2719763,1.121806,0.90219,0.24697115,-0.723642,0.6062654,0.2991255,-0.03103409,0.32330462,-2.8974235,0.45496824,-0.71162003,-0.24451566,0.9120627,0.026012652,-1.3535316,-0.18613693,-0.08606298,-0.4562996,-0.7559428,-0.7726996,-0.66586417,-0.1317819,0.5886673,0.07417295,0.47370505,-0.014931038,-0.3060317,-0.350262,1.2723755,0.5720704,-1.18899,0.93623877,0.58524686,1.3778249,1.173804,-0.29860762,0.8256471,0.36999148,0.047392927,-0.6390727,1.5007323,-0.36854863,-0.08097552,-0.5677599,-0.012999304,1.6791965,-1.0763834,1.9798288,0.4137495,-1.3881649,-0.7606562,0.29984188,-0.42035028,-1.296608,0.113065325,1.3466357,-0.46937042,0.0291031,-0.3342093,-1.4594114,0.47775543,0.7230489,-0.36024755,-0.011332873,1.4328586,-0.468032,-0.7814115,-1.7432572,glauciane
